name,address,latitude,longitude,hours,website,phone
Revolución de Cuba,"25-39, Arthur Street, Belfast",54.597915,-5.92814,,,
McKenna's,"29, Garmoyle Street, Belfast",54.608629,-5.920538,,,
Laurel Glen Bar & Lounge,"208, Stewartstown Road, Belfast",54.560199,-6.022307,,,
The Rock Bar,"491, Falls Road, Belfast",54.589203,-5.969672,,,
The Strand Bar,,54.597248,-5.908254,,,
Horatio Todd's Bar & Restaurant,,54.595253,-5.86524,,,
The Jeggy Nettle,"12, Stranmillis Road, Belfast",54.581054,-5.935331,,https://thejeggynettle.com,+442890687222
An Diabhal Dearg,,54.592682,-5.960084,,,
Irish National Foresters Club,"12-28, Albert Street, Belfast",54.596968,-5.940498,,,
Highfield Rangers Supporters Club,,54.603052,-5.975412,,,
Bullhouse East,"442-446, Newtownards Road, Belfast",54.59792,-5.889167,Mo-Th 12:00-23:00; Fr-Sa 12:00-00:00; Su 13:00-22:00,https://bullhousebrewco.com/pages/bullhouse-east,
Happy's,,54.583346,-5.945205,,,
Raven Social Club,,54.594596,-5.904509,,,
The Longfellow,"115-119, My Lady's Road, Belfast",54.590626,-5.90581,,,
Great Eastern,"273, Newtownards Road, Belfast",54.5986,-5.89706,,,
Northern Lights,,54.576481,-5.91807,,,
The Suffolk Inn,"Suffolk Road, Belfast",54.571519,-6.017797,,,
The Pony Club,,54.605612,-5.943996,,,
McLaughlins Celtic Supporters Club,,54.613028,-5.935834,,,
Crumlin Star Sports & Social Club,,54.613987,-5.964144,,,
The Devenish Bar,"33-37, Finaghy Road North, Belfast",54.564563,-5.986803,,,
Cassidy's,,54.618404,-5.938169,,,
The Phoenix,,54.613553,-5.935951,,,
The Playwright,"60, High Street, Kilkenny",52.653148,-7.253692,,https://www.playwrightbarkilkenny.ie,+353567702775
The Nore Bar,"New Road, Kilkenny",52.658348,-7.252658,,,
The Hibernian Bar,"1, Ormonde Street, Kilkenny",52.650283,-7.252067,,https://www.kilkennyhibernianhotel.com/dining-and-bars/hibernian-bar,+353567771888
Home Rule Club,"3, John's Quay, Kilkenny",52.652766,-7.250063,Th-Mo 19:00-23:30,http://kilkennyhomeruleclub.ie/,+353 56 772 1399
The Front Room,"82, John Street Lower, Kilkenny",52.652363,-7.249206,,,+353567762866
Hoban Bar,"Ormonde Street, Kilkenny",52.64982,-7.253042,"PH,Mo-Su 09:00-18:00+",https://www.kilkennyormonde.com/hoban-bar-brasserie.html,+353 56 775 0200
Rosehill Bar 1831,"College Road, Kilkenny",52.643086,-7.261302,,https://hotelkilkenny.ie/rosehill-bar-1831/,+353567762000
Hackett’s,"10, Irishtown, Kilkenny",52.655984,-7.255999,,,
Brennan’s,"1-2, Walkin Street, Kilkenny",52.649606,-7.256066,,,
Kernell Bar and Kitchen,"Vicar Street, Kilkenny",52.656921,-7.255799,,https://www.kilkennyinn.com/kernel-bar-and-kitchen.html,
Left Bank,"1, The Parade, Kilkenny",52.65047,-7.251581,,https://www.leftbank.ie/,
The Dylan,"5, John Street Lower, Kilkenny",52.652351,-7.249537,,http://www.thedylanwhiskybar.com,+353 56 772 2689
The Hole in the Wall,"17, High Street, Kilkenny",52.651359,-7.253322,Fr-Sa 17:00-00:30,https://www.holeinthewall.ie,+353 878075650
Garden View,,52.648899,-7.250841,11:00-20:00,,
An Poc Fada,"20-21, Rose Inn Street, Kilkenny",52.651089,-7.251723,,,+353 56 777 2084
Teach Aindrais,"17-18, Rose Inn Street, Kilkenny",52.650945,-7.251799,,,
The Village Inn,"Village Business Centre, Kilkenny",52.646257,-7.251161,,,
Dore's,,52.667514,-7.266641,,,
Tholsel,"8, High Street",52.650948,-7.252488,,,
Andrew Ryan,"3, Friary Street, Kilkenny",52.651102,-7.253282,,https://ryanskilkenny.com/,
The Sceilp Inn,"College Road, Kilkenny",52.64458,-7.260632,,,
Sean Byrne’s,"1, James's Green, Kilkenny",52.651998,-7.25748,,,
David Campion’s,"19, Black Mill Street, Kilkenny",52.653894,-7.258544,,,
Cleere’s,"28, Parliament Street, Kilkenny",52.65505,-7.255196,Mo-Su 12:00-00:30,https://cleeres.com,+353567762573
The Pumphouse,"26, Parliament Street, Kilkenny",52.654907,-7.255186,,,+353567763924
Brewery Corner,"29, Parliament Street, Kilkenny",52.655095,-7.25518,,https://brewerycorner.com/,+353567805081
O’Riada’s,"25, Parliament Street, Kilkenny",52.654829,-7.255034,,,+353567764933
Denis Doherty,"30, Friary Street, Kilkenny",52.650021,-7.255795,"Mo 11:00-23:30; Tu-Th 12:00-23:30; Fr,Sa 11:00-12:30; Su 12:30-23:00",,
The Field,"2, High Street, Kilkenny",52.650522,-7.252091,,,+353 56 770 2763
Lanigan’s,"28-29, Rose Inn Street, Kilkenny",52.651546,-7.251404,,,+353 56 772 1718
The Harp Bar,"99-100, High Street, Kilkenny",52.650856,-7.25204,,,+353567761452
Syd Harkin’s,"25, Rose Inn Street, Kilkenny",52.651307,-7.251679,,,+353 56 772 2134
Tynan’s Bridge House Bar,"2, John's Bridge, Kilkenny",52.651946,-7.250877,,,+353567721291
Bollard's,"31-32, Saint Kieran's Street, Kilkenny",52.653523,-7.253476,,,+353 56 776 1319
Christy’s Bar,"34, Upper Patrick Street, Kilkenny",52.645828,-7.250062,,,
Delaney's Bar & Grocery,"29-30, Upper Patrick Street, Kilkenny",52.646159,-7.250537,,,
The Orchard House,,52.667969,-7.235762,,https://theorchardhouse.ie/,+353 56 771 2636
Sullivan's Taproom,"15, John Street Lower, Kilkenny",52.65301,-7.24917,"Mo-Th 12:00-23:30; Fr,Sa 12:00-24:00, Sa,Su 00:00-00:30; Su 12:00-23:00",https://sullivanstaproom.com,+353 56 779 7980
Billy Byrne’s,"39, John Street Upper, Kilkenny",52.654744,-7.247095,,https://www.billybyrnes.com,+353567721783
O'Gorman’s,"41, John Street Upper, Kilkenny",52.654929,-7.246783,,https://kilkennyhouse.ie,+353567712825
The Kilford Arms,"32-33, John Street Upper, Kilkenny",52.654161,-7.247675,,https://www.kilfordarms.ie/,+353567761018
O'Faolàin’s,"27-29, John Street Upper, Kilkenny",52.654118,-7.247862,,https://www.kilfordarms.ie,+353567761018
Breathnach’s,"23-24, John Street Upper, Kilkenny",52.653979,-7.248049,,https://www.breathnachs.ie,+353851668550
Bridie's Bar,"72, John Street Lower, Kilkenny",52.652986,-7.24845,,https://www.langtons.ie/brides-bar-and-general-store.html,+353 56 776 5133
Langton's Bar,"67, John Street Lower, Kilkenny",52.653319,-7.248139,,,
Langton's Bar,"68-69, John Street Lower, Kilkenny",52.653239,-7.248199,,https://www.langtons.ie,+353 56 776 5133
J.B. Burke's,"42-43, John Street Upper, Kilkenny",52.654704,-7.246443,,http://www.jbsbarkilkenny.com/,+353 56 772 1379
Egan’s,"45-46, John Street Upper, Kilkenny",52.654524,-7.246783,,,+353567751179
Lenehan's,"10, Castlecomer Road, Kilkenny",52.657069,-7.246119,,,+353 56 772 1621
The World’s End,"34, John Street Upper, Kilkenny",52.65444,-7.247438,,,+353 56 771 2770
Biddy Early's,"6, John Street Lower, Kilkenny",52.65246,-7.24954,,http://biddyearlyskilkenny.com,+353567722689
Matt The Millers,"1, John Street Lower, Kilkenny",52.652288,-7.249857,"Mo,Th-Sa 09:30-02:00",https://mattthemillers.com/,+353 56 776 1696
Kyteler's Inn,"Saint Kieran's Street, Kilkenny",52.653226,-7.253152,,https://www.kytelersinn.com,+353567721064
Louie's,"Patrick Street, Kilkenny",52.650237,-7.251479,,https://www.louies.ie/,
The Blue Bar,"19, Patrick Street, Kilkenny",52.648887,-7.251359,,,+353567750016
Gracie's Bar Sligo,"24, Grattan Street, Sligo",54.270492,-8.474544,Daily 11:00-00:30,https://graciesbars.com,
Shoot the Crows,"Grattan Street, Sligo",54.270589,-8.473378,,,
Hargardon’s,"4-5, O' Connell Street, Sligo",54.270716,-8.475276,,,
Kennedy’s,"Rockwood Parade, Sligo",54.271259,-8.472561,,,
Foley’s,"Castle Street, Sligo",54.270478,-8.471738,,,
Shennanigan’s,"Bridge Street, Sligo",54.272032,-8.47145,,,
Donaghy’s,"1-2, Lord Edward Street, Sligo",54.271682,-8.480596,,,
The Railway Bar,"18-19, Lord Edward Street, Sligo",54.271344,-8.481918,,,
O’ Neill’s,"Magheraboy Road, Sligo",54.269849,-8.481208,,,
McLynn’s,"Old Market Street, Sligo",54.269205,-8.471959,,,
The Ship Inn,"Lower Quay Street, Sligo",54.273718,-8.477016,,,
The Swagman,"5, Wine Street, Sligo",54.272198,-8.476853,,http://www.swagman.ie,
Earley’s,"Bridge Street, Sligo",54.272317,-8.471671,,,
Jenny’s Bar,"87, John Street, Sligo",54.270516,-8.47547,,,
The Belfry,"Thomas Street, Sligo",54.271017,-8.471531,,,
Rendevous,"Holborn Street, Sligo",54.273386,-8.473137,,,
Lillie’s Bar,"Bridge Street, Sligo",54.272556,-8.471648,,https://www.lilliescocktailbarsligo.ie/,
Mooney’s,"Magheraboy Road, Sligo",54.268312,-8.48913,,,
Fiddler’s,"Rockwood Parade, Sligo",54.271342,-8.473598,,,
Garavogue,"Norbert Ferguson Parade, Sligo",54.271884,-8.473774,,,
Furey’s,"Bridge Street, Sligo",54.271928,-8.471456,,,
The Snug,"Stephen Street car park, Sligo",54.27195,-8.473291,,,
McLoughlin’s,"Market Street, Sligo",54.270021,-8.473433,"Mo-Th 10:30-23:30; Fr 10:30-24:00; Sa 00:00-00:30,10:30-24:00; Su 00:00-00:30,12:30-23:30",,
O’ Neill’s,"The Mall, Sligo",54.272499,-8.470044,,,
Walker 1781,"11/12, O'Connell Street, Sligo",54.271168,-8.475397,Mo-Th 10:00-23:30; Fr-Sa 10:00-00:30; Su 11:00-23:00,https://www.walker1781.com,+353719615525
Kilgallen’s,"The Mall, Sligo",54.272478,-8.468828,,,
Harry’s Bar,"High Street, Sligo",54.269591,-8.47359,,,
5th on Teeling,"Teeling Street, Sligo",54.270119,-8.471443,,,
The Mill Bar,"Riverside, Sligo",54.271327,-8.467178,,,
The Blind Tiger,"Norbert Ferguson Parade, Sligo",54.271839,-8.473559,,,
Bulben,,54.281766,-8.460788,Mo-Su 12:00-21:30,,
The Village Inn,"Cartron Hill, Sligo",54.282344,-8.476246,,,
Cahenys,,54.266055,-8.471439,,,
The Brewery,,54.276193,-8.45756,Su 19:00-00:00; Mo-Th 12:00-00:00,https://thebrewerybarsligo.business.site/,
Thomas Connolly’s,"Markievicz Road, Sligo",54.27279,-8.473853,,https://www.thomasconnollysligo.com,+353719194920
Harp Tavern,"Lower Quay Street, Sligo",54.273583,-8.476719,,,
The Blue Lagoon,"Crozon Parade, Sligo",54.27089,-8.461875,,,
O'Neills,,54.269845,-8.481163,,,
Nancy Moyle’s,"Ballymullen Road, Tralee",52.26043,-9.692209,,,
The Pikeman’s Inn,"31, Denny Street, Tralee",52.269016,-9.704887,,,
An Teach Beag,"27, The Mall, Tralee",52.269574,-9.705449,,,
Paddy Mac’s Pub,"18, The Mall, Tralee",52.269447,-9.704755,,,+353667121572
The Blasket,"28, Castle Street Upper, Tralee",52.269272,-9.703623,,,+353667123313
Hennessy’s,"35/36, Castle Street Upper, Tralee",52.269092,-9.702307,,,
Chamfers Restaurant,,52.270269,-9.697333,,,
An Cearnóg,"8, The Square, Tralee",52.269315,-9.706911,,,+353667121908
Seán Óg’s,"41, Bridge Street, Tralee",52.269217,-9.707971,,https://www.sean-ogs.com,+353667128822
Baily’s Corner,"30, Castle Street Lower, Tralee",52.269271,-9.703877,Mo-Su 09:00-23:00,http://bailyscorner.com,+353667126230
Johnny Frank’s,"Oakpark Road, Tralee",52.27619,-9.691344,Mo-Su 10:00-21:00,,
Tralee,,52.269354,-9.707597,,,
O’Carroll’s Bridge Lane,"42-45, Bridge Street, Tralee",52.269162,-9.70806,,https://www.thejames.ie/bridge-lane.html,
J Turners Bar,"22, Castle Street Lower",52.269144,-9.70298,,http://turners-bar-308792.webfom.com/,
Connie Foxe's Bar and Steakhouse,"27, Denny Street, Tralee",52.268684,-9.705084,,,
Four Seasons Bar,"20, Castle Street Upper, Tralee",52.269064,-9.700888,,,
McCaffrey’s,"35-37, Bridge Street, Tralee",52.269427,-9.707754,,,
Mae’s,"38, Bridge Street, Tralee",52.269399,-9.707767,,,
Barrett's,"70, Rock Street, Tralee",52.272614,-9.706867,,,
Linnane's Bar,"71, Rock Street, Tralee",52.272529,-9.706929,,,
The Castle Bar,"77, Rock Street, Tralee",52.272087,-9.707313,,,
Jack Mac's,"52, Ashe Street, Tralee",52.269581,-9.70458,,,
The Whitehouse Bar and Accommodation,"85, Boherbee, Tralee",52.269148,-9.700182,,,
Slieve Mish Lounge,"88, Boherbee, Tralee",52.269136,-9.700484,,,
The Barge,"34, Castle Street Upper, Tralee",52.269134,-9.702171,,,
The Sportsfield Bar,"42, Boherbee, Tralee",52.268971,-9.696475,,,
The Ballymac Bar,"86, Boherbee, Tralee",52.269113,-9.70026,,,
